0,0,1,2,3,4,5,6,7,8,9
1,16488,18403,21457,17340,18646,23403,26252,26544,22639,17139
2,1678,3470,3491,5706,5806,8494,8727,8789,8819,9038
3,1649,1678,1696,1705,1717,1749,2192,2872,3269,3470
4,1710,1717,2166,2534,2752,2872,2993,3104,3190,3191
5,132,1509,1517,1525,1647,1649,1650,1651,1678,1696
6,1649,1651,1696,1705,1717,2166,2534,2752,2872,2894
7,1649,1678,1696,2192,2872,3139,3203,3323,3470,3491
8,1517,1649,1678,1696,1717,2503,2534,2752,2894,2993
9,1509,1517,1526,1574,1649,1650,1651,1676,1678,1697
10,1649,1678,1696,1710,1717,1737,1749,1768,2166,2192
11,1649,1678,1717,2872,3203,3269,3323,3470,3491,4724
12,1509,1517,1526,1647,1649,1650,1678,1696,1705,2166
13,1517,1647,1649,1651,1678,1696,1705,1715,1749,2166
14,1509,1517,1526,1649,1650,1651,1676,1678,1696,1697
15,1649,1676,1678,1679,1696,1710,1717,2166,2516,2534
16,1509,1517,1526,1647,1649,1651,1676,1678,1705,1717
17,1649,1678,1696,1717,2534,2872,3139,3203,3470,3491
18,1678,1696,1705,3191,3203,3470,3491,3811,3981,4360
19,1517,1649,1678,1696,1710,1749,1768,2192,2423,2534
20,1678,1696,2872,2894,3203,3269,3470,3491,3977,4724
21,1509,1517,1526,1649,1650,1678,1710,1717,1737,1749
22,1678,1696,1710,1717,2534,2872,3203,3470,3491,4724
23,1509,1517,1649,1650,1678,1696,1749,2534,2872,3203
24,1509,1517,1649,1678,1696,1749,1768,2166,2192,2752
25,1509,1517,1678,1705,1710,1717,1749,2534,2872,3191
26,1678,1696,2872,3139,3191,3203,3269,3470,3491,3811
27,1509,1517,1647,1649,1651,1676,1678,1679,1696,1705
28,1509,1517,1526,1647,1649,1650,1651,1676,1678,1679
29,1509,1517,1526,1647,1649,1650,1678,1679,1696,1697
30,1509,1517,1647,1651,1676,1678,1749,2423,2872,3203
31,1509,1517,1649,1650,1651,1658,1663,1676,1678,1679
32,1509,1517,1649,1678,1696,1705,1717,2166,2752,2872
33,2872,3203,3470,3491,5706,5806,7336,7371,8727,9005
34,150,198,283,288,308,320,521,541,622,647
35,1526,1678,1705,2872,3139,3470,3491,5706,5806,6648
36,1509,1517,1647,1649,1651,1678,1696,1705,1706,1710
37,1517,1678,2872,3139,3191,3203,3470,3491,3981,4974
38,800,870,1483,1484,1498,1499,1503,1508,1509,1510
39,1509,1517,1525,1640,1647,1649,1650,1651,1676,1678
40,1705,1749,3139,3203,3269,3470,3491,4724,5706,5806
41,1517,1640,1647,1649,1650,1651,1663,1676,1678,1696
42,1509,1517,1647,1649,1651,1678,1696,1705,1710,1717
43,1509,1517,1649,1676,1678,1696,1710,1717,1749,1768
44,1509,1517,1649,1650,1651,1678,1696,1705,1710,1717
45,1509,1517,1526,1649,1678,1705,1710,1717,2166,2872
46,1509,1517,1649,1650,1676,1678,1710,1717,1749,2752
47,1509,1517,1647,1649,1650,1651,1676,1678,1696,1705
48,1678,2872,3203,3470,3491,5706,5806,7336,8180,8559
49,1650,1705,1717,2192,2752,2872,2894,3323,3470,3491
50,1509,1517,1526,1640,1649,1650,1651,1676,1678,1679
51,2872,3203,3470,3491,5706,5806,7371,8494,8999,9166
52,113,131,132,137,140,141,307,391,400,541
53,1678,2423,2503,2752,2872,3106,3190,3191,3203,3470
54,1085,1509,1517,1574,1647,1649,1650,1651,1663,1676
55,1509,1517,1526,1640,1649,1651,1676,1678,1696,1705
56,1509,1517,1647,1649,1650,1651,1676,1678,1696,1705
57,800,1483,1486,1509,1510,1517,1525,1526,1527,1574
58,1509,1517,1526,1647,1649,1650,1651,1678,1696,1705
59,1649,1650,1651,1678,1705,2534,2752,3269,3470,3491
60,800,1484,1507,1509,1510,1517,1526,1576,1581,1628
61,1509,1517,1649,1650,1651,1678,1710,2423,2752,3106
62,1509,1517,1647,1649,1650,1651,1678,1696,1705,1706
63,1678,1696,1710,2534,2872,3190,3203,3323,3470,3491
64,1509,1517,1646,1649,1651,1676,1678,1705,1710,1717
65,1517,1647,1649,1650,1651,1678,1696,1705,1710,1715
66,1517,1646,1676,1678,1710,1749,2534,2752,2872,2894
67,1509,1517,1768,2045,2129,2133,2144,2166,2192,2399
68,1509,1517,1634,1640,1647,1649,1650,1651,1663,1676
69,1509,1517,1649,1651,1663,1676,1678,1696,1697,1705
70,1509,1517,1526,1634,1676,1678,1705,1717,1749,2166
71,1517,1678,1717,1749,2872,3191,3203,3470,3491,3977
72,1509,1517,1525,1526,1647,1649,1651,1678,1680,1696
73,1509,1517,1525,1526,1647,1649,1650,1651,1676,1678
74,1509,1517,1526,1649,1650,1678,1696,1697,1705,1706
75,1647,1649,1650,1651,1678,1705,1710,1717,1749,1768
76,1509,1517,1640,1647,1649,1650,1651,1676,1678,1680
77,1768,2192,2399,2534,2872,2894,3106,3269,3323,3470
78,1085,1484,1509,1510,1517,1574,1576,1628,1634,1647
79,1509,1517,1649,1650,1678,1696,1697,1710,1717,1737
80,1649,1678,1696,1710,1717,1749,2166,2423,2499,2752
81,1509,1517,1649,1650,1651,1658,1676,1678,1696,1697
82,1509,1517,1649,1678,1696,1710,1737,1749,2166,2534
83,1509,1517,1647,1649,1650,1651,1658,1678,1696,1705
84,1509,1517,1649,1650,1651,1658,1678,1696,1697,1705
85,800,1507,1509,1517,1525,1526,1640,1647,1649,1650
86,1509,1517,1649,1650,1651,1678,1696,1705,1710,2516
87,1647,1649,1650,1651,1678,1696,1705,1710,1717,2166
88,1509,1517,1525,1526,1576,1640,1646,1649,1651,1676
89,1649,1676,1696,1717,1749,2534,2752,2872,2894,2993
90,1509,1517,1526,1649,1650,1678,1710,1717,1749,1768
91,132,1509,1517,1640,1649,1650,1651,1663,1676,1678
92,1509,1517,2166,2423,2534,2872,2894,3104,3106,3141
93,1509,1517,1526,1576,1647,1649,1650,1651,1676,1678
94,1509,1517,1647,1649,1651,1678,1696,1705,1749,2166
95,1649,1678,1705,1717,1749,2872,3139,3191,3203,3470
96,1085,1517,1647,1649,1651,1663,1676,1678,1679,1696
97,1509,1517,1634,1647,1649,1650,1651,1676,1678,1705
98,958,1507,1509,1517,1526,1634,1640,1646,1647,1649
99,1509,1517,1647,1649,1650,1651,1663,1676,1678,1697
