1,3028,1053,2271,4791,641,6272,768,725,1529,1238
2,1644,157,452,15,60,371,8,352,554,678
3,64,699,101,75,1530,826,649,1405,620,8038
4,675,14322,17850,13717,18876,13696,13516,20824,17533,20896
5,101,64,75,649,657,826,858,7782,457,10238
6,99,428,81,978,696,9,257,491,42,981
7,74,139,64,1324,375,101,496,1025,117,181
8,688,675,11622,6382,21591,13971,21464,12698,23868,14959
9,675,13618,667,26305,14323,13918,13362,396,23228,19606
10,431,207,1663,152,172,203,2996,439,417,159
11,235,375,194,358,368,287,46,268,357,57
12,13318,18787,10276,11116,9826,20526,7806,11798,23966,15666
13,19175,11655,18786,18838,7293,13530,13295,24157,22207,15857
14,8579,675,7834,7126,6312,8456,7218,8844,13931,16483
15,17790,22149,14528,24043,13786,21542,21696,15758,9029,14954
16,425,158,257,7634,5861,428,42,3186,351,4394
17,824,28,531,608,409,717,512,1155,85,1587
18,595,17607,16902,17800,10859,22313,13005,8804,15056,8160
19,173,322,253,211,2714,92,434,457,7788,6685
20,802,667,13618,5345,19475,7016,24566,8568,23228,22267
21,45,368,511,279,143,158,163,257,518,345
22,131,419,257,238,199,255,551,182,460,372
23,9580,6903,13618,9090,11383,688,9328,18078,13918,14409
24,8078,675,688,9234,5976,10238,396,5878,9826,5936
25,14,52,99,81,754,55,93,78,532,1032
26,675,7830,688,10664,19269,24017,13141,21055,21591,13696
27,675,688,396,961,14222,11478,20929,8566,20425,11073
28,17823,14864,7830,10772,12150,13794,7409,728,16484,7826
29,4901,1520,6858,5172,4458,7769,4178,7365,13374,9846
30,8484,10529,710,8449,16514,13648,727,15819,10013,10602
31,199,178,675,6797,7633,372,224,667,688,7160
32,6,1481,766,94,1685,1597,1361,1175,291,641
33,13594,18575,18287,13393,26061,13544,13495,16444,13448,13418
34,2300,315,312,260,60,259,452,45,474,57
35,688,602,18260,10772,10238,13696,4270,21895,19977,14449
36,14,99,78,55,754,1369,1164,1580,91,445
37,14600,25104,23516,24562,599,14097,13849,24534,26361,12971
38,688,20598,15294,25459,25385,9712,21832,25545,25483,25387
39,580,45,369,220,511,274,547,217,194,1812
40,688,20940,13295,20763,12701,15857,21010,23350,18158,14413
41,1046,675,7830,8456,12150,5981,1136,13245,9912,14389
