1,78499,3114,35836,25775,113149,171281,169546,115879,1992,163162
2,136337,104996,173381,27884,175785,162362,136646,99180,6304,26432
3,149816,27253,153588,448,138904,239,8697,461,4228,149130
4,4684,125409,164308,103437,114433,882,55245,114571,5238,91513
5,98162,6944,6720,146511,6455,5136,161806,127640,172289,5708
6,89139,107207,8806,80489,141536,160014,130820,80447,122220,140725
7,2586,104571,4227,170383,122940,119082,3862,84234,161614,172087
8,138796,544,60110,163388,33136,145558,612,100141,72653,1948
9,173381,175785,104996,63222,136337,108141,72505,97913,163414,2680
10,2990,7569,5796,7570,2901,91273,2991,7573,2949,52033
11,134763,87660,156859,122924,88339,86604,130688,168558,104508,115994
12,104671,1339,25803,5649,4030,166326,26227,184,5489,165543
13,118089,8806,170613,31362,31934,6580,144710,145184,126783,8362
14,103974,2759,39408,120388,93803,143355,8587,144906,714,171057
15,51471,142338,140403,2795,30861,111447,2005,80834,107723,151461
16,128488,60286,167560,93656,103212,176085,31362,6580,2580,97915
17,40629,162664,58246,7579,25808,143980,125267,171385,167392,173699
18,5036,157544,131763,598,175875,161157,138370,1929,122667,172863
19,5786,64288,105101,157755,117578,61913,173759,117576,169392,3670
20,119037,5220,3735,4542,5555,55272,54067,141702,144282,4001
21,7237,27758,111899,97146,322,137549,151743,159769,121229,161732
22,115831,481,1891,169806,74204,72722,6290,174669,8236,129309
23,107145,145158,87485,71409,91768,27273,174799,131439,132979,51817
24,144466,137162,2901,169088,997,104959,106250,2480,8575,82244
25,174635,96801,36392,65772,60286,193,157192,51577,16,113696
26,174155,103683,2848,26915,103481,98996,159658,32834,63239,89969
27,89041,143523,91335,90239,153714,2750,72013,32716,2607,128989
28,158078,98056,74508,87923,61937,148865,125039,25898,97184,26528
29,172997,134666,124843,109323,3704,6643,4536,102749,149826,173117
30,134059,27094,2124,122147,70684,5626,172591,31337,5994,33261
31,155719,8931,168924,93510,3050,6704,166245,164961,127216,76251
32,161288,162544,171719,56456,6502,158364,165125,88248,171969,153873
34,89670,2384,26776,8674,5516,131250,172303,63479,175431,3269
35,95754,56693,170485,6883,175371,168978,168844,81546,52773,6538
36,45361,2182,73290,495,149766,145030,96460,173741,7159,166312
37,155621,88511,153178,150882,140054,169014,172205,124170,89028,91628
38,122409,86846,172479,1013,27899,6625,2059,4147,4141,80402
39,138408,54281,135498,163567,81051,171947,694,3051,31960,150054
40,123244,160305,92533,85796,49234,109179,168024,27801,80494,134563
