4141,47384,91978,87483,2106,2338,5419,36525,1648,5772,1644
33880,1904,5673,5604,1236,2330,1251,4497,2291,38886,34528
4973,7361,4308,1175,32587,7147,1265,63082,6942,1206,2858
91978,69670,80233,167838,174473,174991,175553,176005,49330,50482,51577
65261,8253,117438,26743,93473,26776,8607,83132,2081,118466,26662
1292,1963,1077,96110,3524,5867,134553,138492,3099,86066,2919
2485,2572,724,39,3825,169868,2145,108879,146443,4700,2424
54997,60522,69131,3744,57528,52644,56001,61986,55261,60072,54999
61240,80831,52952,27491,55820,1345,54997,2459,57669,55363,58303
590,920,527,1204,1242,1090,2728,1287,1035,1272,2067
1648,26841,70048,2184,118082,5205,1038,103604,44861,1684,4633
2338,1644,5976,5831,174991,175553,176005,5661,49330,50482,51577
4014,4703,337,357,4973,43869,1912,1441,5971,6947,265
5419,7369,2720,2828,3754,30883,355,1602,5958,5448,6485
6593,2014,7316,58291,4867,36513,2797,62553,74327,7451,79463
7451,333,6593,36513,71205,54290,61250,34332,7316,54503,3481
68358,102445,79132,59315,89745,2393,34405,1240,5378,71530,91529
920,1204,912,1250,1242,590,1945,919,1287,913,858
1644,2338,168324,112780,139469,112778,112782,162844,7006,55199,171853
58105,60514,153971,60818,41566,55999,52806,104312,59501,31201,8368
94478,33102,37729,122482,4753,147460,164234,71500,114680,30793,116815
2145,1290,2144,2134,2485,1513,1968,3210,2918,3696,169868
7827,58783,52328,56169,100383,7377,48883,5316,47261,89039,54745
36525,4992,34336,3270,74,5620,2581,42007,168,852,3594
81788,73089,91978,81191,5570,74727,3203,108704,26560,31590,76056
5772,44947,62764,2933,64273,659,3929,8189,26012,73778,61937
2106,33743,96181,79844,49766,27724,5789,103982,25879,159245,760
47384,4141,110132,91978,2106,5772,2723,103772,81788,113348,7827
87483,6169,89002,1848,90945,7179,93132,5462,109317,1007,5793
353,551,592,1748,1729,32587,6301,2459,33794,1199,3081
2353,2803,3505,55284,161,82053,1396,61323,4814,7348,49822
3052,1639,4734,8366,5256,2840,223,1080,59126,45728,69784
5135,6269,74641,95830,88069,4880,32316,1279,108514,7232,6404
6539,45722,53125,1197,86880,4993,588,4886,6377,1198,1
6874,7438,32587,3996,1089,4262,296,1213,2959,7090,3578
7013,8670,2488,2066,1076,25954,1248,1253,4298,1260,2664
7318,2022,26379,4142,7060,4189,6609,6511,49524,5832,39408
8529,4022,39435,2611,1806,5504,31685,2014,2054,91542,6169
8622,5669,37240,53894,2890,1747,74795,8464,2064,65290,8582
27803,1061,4296,40414,77837,47099,5051,3093,6611,25,3148
27866,47940,4872,32263,3198,4280,2467,7044,73401,51773,67508
48082,27904,4873,4975,4641,8638,52885,1921,63033,7361,3307
51884,38798,51705,2611,61240,61075,6385,96821,43333,54185,72641
106696,1025,1023,49123,1022,2137,95167,31687,2355,26403,596
778,1089,1206,1732,608,4262,1673,3949,1884,750,1258
1288,3911,6296,1394,2863,3671,1278,1449,3814,2791,1080
2706,4718,3617,4015,5283,6188,4974,7317,63131,231,7346
6188,4718,333,5283,8641,7325,3617,111113,96919,4149,216
8641,6188,3948,333,7325,46970,8360,8528,1391,216,1091
35836,52973,54503,34162,2706,8641,180,58998,3421,31685,2502
36529,7325,56788,33154,55765,431,33166,85342,91658,72405,49530
52973,58998,35836,56805,52241,55261,2881,44929,61024,4344,69122
54503,35836,7451,93510,61250,3617,333,54256,52973,342,8376
